FIPS_Code,State,Area_name,Civilian_labor_force_2000,Employed_2000,Unemployed_2000,Unemployment_rate_2000,Civilian_labor_force_2001,Employed_2001,Unemployed_2001,Unemployment_rate_2001,Civilian_labor_force_2002,Employed_2002,Unemployed_2002,Unemployment_rate_2002,Civilian_labor_force_2003,Employed_2003,Unemployed_2003,Unemployment_rate_2003,Civilian_labor_force_2004,Employed_2004,Unemployed_2004,Unemployment_rate_2004,Civilian_labor_force_2005,Employed_2005,Unemployed_2005,Unemployment_rate_2005,Civilian_labor_force_2006,Employed_2006,Unemployed_2006,Unemployment_rate_2006,Civilian_labor_force_2007,Employed_2007,Unemployed_2007,Unemployment_rate_2007,Civilian_labor_force_2008,Employed_2008,Unemployed_2008,Unemployment_rate_2008,Civilian_labor_force_2009,Employed_2009,Unemployed_2009,Unemployment_rate_2009,Civilian_labor_force_2010,Employed_2010,Unemployed_2010,Unemployment_rate_2010,Civilian_labor_force_2011,Employed_2011,Unemployed_2011,Unemployment_rate_2011,Civilian_labor_force_2012,Employed_2012,Unemployed_2012,Unemployment_rate_2012,Civilian_labor_force_2013,Employed_2013,Unemployed_2013,Unemployment_rate_2013,Civilian_labor_force_2014,Employed_2014,Unemployed_2014,Unemployment_rate_2014,Civilian_labor_force_2015,Employed_2015,Unemployed_2015,Unemployment_rate_2015,Civilian_labor_force_2016,Employed_2016,Unemployed_2016,Unemployment_rate_2016,Civilian_labor_force_2017,Employed_2017,Unemployed_2017,Unemployment_rate_2017,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Civilian_labor_force_2019,Employed_2019,Unemployed_2019,Unemployment_rate_2019,Civilian_labor_force_2020,Employed_2020,Unemployed_2020,Unemployment_rate_2020,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Metro_2013
50007,VT,"Chittenden County, VT",84777,82836,1941,2.3,85354,82969,2385,2.8,86159,83255,2904,3.4,86624,83273,3351,3.9,86961,84189,2772,3.2,86931,84258,2673,3.1,88082,85198,2884,3.3,88226,85310,2916,3.3,88773,85333,3440,3.9,90297,85543,4754,5.3,94608,89890,4718,5,95373,91300,4073,4.3,95623,92113,3510,3.7,95009,91747,3262,3.4,95964,93018,2946,3.1,95366,92799,2567,2.7,95560,93248,2312,2.4,97146,94942,2204,2.3,97469,95504,1965,2,96971,95279,1692,1.7,93110,88659,4451,4.8,76483,120.8395844,3,2,1
50009,VT,"Essex County, VT",3250,3119,131,4,3259,3121,138,4.2,3285,3110,175,5.3,3248,3086,162,5,3239,3109,130,4,3212,3092,120,3.7,3277,3148,129,3.9,3260,3091,169,5.2,3250,3055,195,6,3309,3030,279,8.4,3180,2851,329,10.3,3058,2798,260,8.5,2923,2694,229,7.8,2838,2647,191,6.7,2782,2616,166,6,2770,2612,158,5.7,2708,2577,131,4.8,2707,2581,126,4.7,2705,2608,97,3.6,2685,2601,84,3.1,2596,2426,170,6.5,45796,72.35555267,9,8,0
50011,VT,"Franklin County, VT",24406,23679,727,3,24754,23863,891,3.6,25108,24089,1019,4.1,25500,24277,1223,4.8,25708,24671,1037,4,25844,24871,973,3.8,26310,25213,1097,4.2,25928,24829,1099,4.2,25926,24690,1236,4.8,26578,24944,1634,6.1,27704,26063,1641,5.9,27866,26409,1457,5.2,27787,26578,1209,4.4,27469,26318,1151,4.2,27595,26493,1102,4,27438,26471,967,3.5,27448,26623,825,3,27745,26897,848,3.1,27683,26995,688,2.5,27571,26945,626,2.3,26329,24946,1383,5.3,65056,102.7854614,3,2,1
50013,VT,"Grand Isle County, VT",3767,3619,148,3.9,3871,3711,160,4.1,3984,3797,187,4.7,4121,3889,232,5.6,4183,3986,197,4.7,4232,4022,210,5,4306,4082,224,5.2,4190,3966,224,5.3,4256,4008,248,5.8,4252,3942,310,7.3,4139,3841,298,7.2,4162,3894,268,6.4,4121,3904,217,5.3,4051,3869,182,4.5,4085,3901,184,4.5,3955,3799,156,3.9,3988,3844,144,3.6,4078,3935,143,3.5,4088,3958,130,3.2,4162,4047,115,2.8,4003,3766,237,5.9,68364,108.0119476,3,2,1
50015,VT,"Lamoille County, VT",13294,12867,427,3.2,13470,12989,481,3.6,13814,13256,558,4,14029,13343,686,4.9,14307,13718,589,4.1,14535,13972,563,3.9,15084,14456,628,4.2,15089,14387,702,4.7,15095,14301,794,5.3,15659,14546,1113,7.1,14518,13371,1147,7.9,14537,13513,1024,7,13997,13132,865,6.2,13873,13084,789,5.7,13818,13103,715,5.2,13848,13212,636,4.6,13961,13389,572,4.1,14136,13569,567,4,14028,13538,490,3.5,13995,13571,424,3,13376,12328,1048,7.8,60555,95.67408752,8,7,0
50017,VT,"Orange County, VT",15462,15082,380,2.5,15736,15293,443,2.8,16140,15561,579,3.6,16287,15653,634,3.9,16146,15594,552,3.4,16100,15581,519,3.2,16595,16037,558,3.4,16462,15859,603,3.7,16268,15574,694,4.3,16614,15647,967,5.8,16739,15718,1021,6.1,16577,15679,898,5.4,16409,15658,751,4.6,16164,15499,665,4.1,15965,15347,618,3.9,15978,15435,543,3.4,15951,15472,479,3,15997,15504,493,3.1,16001,15578,423,2.6,16004,15635,369,2.3,15395,14652,743,4.8,59758,94.41486359,9,8,0
50019,VT,"Orleans County, VT",12885,12314,571,4.4,13320,12635,685,5.1,13558,12764,794,5.9,13846,12978,868,6.3,13959,13245,714,5.1,14035,13329,706,5,14502,13723,779,5.4,14338,13482,856,6,14192,13242,950,6.7,14536,13285,1251,8.6,14240,12926,1314,9.2,14158,12948,1210,8.5,14071,13013,1058,7.5,13813,12870,943,6.8,13680,12822,858,6.3,13661,12908,753,5.5,13572,12883,689,5.1,13665,12962,703,5.1,13568,12966,602,4.4,13324,12775,549,4.1,12702,11694,1008,7.9,48826,77.14281464,7,11,0
50021,VT,"Rutland County, VT",33431,32373,1058,3.2,34062,32870,1192,3.5,34545,33194,1351,3.9,34719,33066,1653,4.8,35079,33658,1421,4.1,35649,34349,1300,3.6,35949,34519,1430,4,35653,34124,1529,4.3,35629,33730,1899,5.3,35572,32919,2653,7.5,33635,31053,2582,7.7,33254,30962,2292,6.9,32706,30720,1986,6.1,32256,30537,1719,5.3,31918,30393,1525,4.8,31435,30111,1324,4.2,31554,30405,1149,3.6,31226,30129,1097,3.5,30882,29926,956,3.1,30591,29773,818,2.7,29383,27352,2031,6.9,51903,82.00432587,4,5,0
50023,VT,"Washington County, VT",32677,31784,893,2.7,32744,31652,1092,3.3,33472,32117,1355,4,33935,32425,1510,4.4,33866,32583,1283,3.8,34056,32848,1208,3.5,34381,33060,1321,3.8,34110,32744,1366,4,34257,32690,1567,4.6,34789,32733,2056,5.9,35143,32995,2148,6.1,34819,32962,1857,5.3,34544,32961,1583,4.6,34555,33064,1491,4.3,34412,33067,1345,3.9,34236,33055,1181,3.4,34014,32965,1049,3.1,34396,33380,1016,3,34657,33770,887,2.6,34586,33822,764,2.2,33025,31429,1596,4.8,65879,104.085762,4,5,0
50025,VT,"Windham County, VT",24265,23579,686,2.8,24150,23379,771,3.2,24718,23920,798,3.2,24733,23759,974,3.9,24699,23836,863,3.5,24905,24072,833,3.3,24777,23840,937,3.8,24670,23684,986,4,24761,23666,1095,4.4,25228,23736,1492,5.9,25456,23833,1623,6.4,24953,23534,1419,5.7,24604,23366,1238,5,24075,22947,1128,4.7,23623,22647,976,4.1,23577,22745,832,3.5,23294,22545,749,3.2,22914,22203,711,3.1,22561,21927,634,2.8,22059,21513,546,2.5,21014,19687,1327,6.3,52068,82.26502228,7,9,0
50027,VT,"Windsor County, VT",30843,30066,777,2.5,31152,30242,910,2.9,31562,30497,1065,3.4,32003,30795,1208,3.8,32105,31071,1034,3.2,32129,31175,954,3,32871,31879,992,3,32661,31580,1081,3.3,32709,31506,1203,3.7,33274,31464,1810,5.4,31913,29891,2022,6.3,31333,29600,1733,5.5,30650,29261,1389,4.5,30300,29029,1271,4.2,29835,28723,1112,3.7,29621,28678,943,3.2,29429,28594,835,2.8,29162,28410,752,2.6,29148,28476,672,2.3,29069,28477,592,2,27903,26420,1483,5.3,61843,97.7090683,7,8,0
51001,VA,"Accomack County, VA",18130,17592,538,3,18404,17770,634,3.4,19082,18258,824,4.3,19326,18437,889,4.6,19173,18201,972,5.1,18847,17896,951,5,18578,17722,856,4.6,18810,17974,836,4.4,18986,17964,1022,5.4,19790,18478,1312,6.6,16831,15471,1360,8.1,16564,15177,1387,8.4,16388,15123,1265,7.7,16226,15083,1143,7,16112,15056,1056,6.6,15938,15082,856,5.4,15820,15060,760,4.8,16714,15963,751,4.5,16821,16187,634,3.8,16686,16116,570,3.4,16052,15011,1041,6.5,47335,61.89928055,8,6,0
51003,VA,"Albemarle County, VA",43572,42829,743,1.7,44286,43307,979,2.2,44460,43012,1448,3.3,44909,43299,1610,3.6,45848,44300,1548,3.4,47503,46047,1456,3.1,49789,48475,1314,2.6,51323,50080,1243,2.4,52545,50855,1690,3.2,52139,49407,2732,5.2,51043,47912,3131,6.1,52080,49185,2895,5.6,52571,49877,2694,5.1,52554,50068,2486,4.7,53788,51417,2371,4.4,54136,52053,2083,3.8,54534,52631,1903,3.5,55627,53812,1815,3.3,56470,54975,1495,2.6,58320,56939,1381,2.4,55794,52792,3002,5.4,86332,112.8950882,3,2,1
51005,VA,"Alleghany County, VA",7733,7500,233,3,7821,7487,334,4.3,8058,7615,443,5.5,8025,7634,391,4.9,7501,7119,382,5.1,7490,7110,380,5.1,7348,6964,384,5.2,6991,6662,329,4.7,6882,6481,401,5.8,7105,6445,660,9.3,7964,7261,703,8.8,7893,7276,617,7.8,7788,7248,540,6.9,7515,7032,483,6.4,7221,6801,420,5.8,7075,6722,353,5,6941,6593,348,5,7039,6719,320,4.5,6962,6707,255,3.7,7011,6784,227,3.2,6820,6376,444,6.5,53341,69.75324249,6,6,0
51007,VA,"Amelia County, VA",5867,5750,117,2,5937,5783,154,2.6,6017,5776,241,4,5983,5736,247,4.1,6116,5878,238,3.9,6332,6096,236,3.7,6477,6266,211,3.3,6567,6371,196,3,6756,6430,326,4.8,6681,6152,529,7.9,6238,5697,541,8.7,6251,5785,466,7.5,6208,5811,397,6.4,6173,5816,357,5.8,6230,5908,322,5.2,6215,5941,274,4.4,6207,5947,260,4.2,6240,5993,247,4,6236,6034,202,3.2,6363,6171,192,3,6202,5845,357,5.8,60096,78.58665466,1,1,1
51009,VA,"Amherst County, VA",15414,15089,325,2.1,15224,14657,567,3.7,15260,14393,867,5.7,15236,14437,799,5.2,15118,14368,750,5,15364,14681,683,4.4,15523,14979,544,3.5,15544,14960,584,3.8,16007,15295,712,4.4,15699,14458,1241,7.9,16372,15022,1350,8.2,16153,14983,1170,7.2,16043,14990,1053,6.6,15801,14856,945,6,15682,14847,835,5.3,15340,14618,722,4.7,15010,14364,646,4.3,15080,14468,612,4.1,15012,14524,488,3.3,15153,14690,463,3.1,14695,13872,823,5.6,56218,73.51544952,2,2,1
51011,VA,"Appomattox County, VA",6768,6602,166,2.5,6752,6453,299,4.4,6735,6337,398,5.9,6730,6335,395,5.9,6724,6391,333,5,6846,6498,348,5.1,6960,6684,276,4,7006,6712,294,4.2,7292,6941,351,4.8,7174,6595,579,8.1,7354,6707,647,8.8,7250,6675,575,7.9,7211,6684,527,7.3,7158,6707,451,6.3,7139,6739,400,5.6,7066,6725,341,4.8,7006,6684,322,4.6,7118,6811,307,4.3,7151,6893,258,3.6,7263,7021,242,3.3,7046,6636,410,5.8,54609,71.41138458,2,2,1
51013,VA,"Arlington County, VA",119360,117502,1858,1.6,119527,116579,2948,2.5,121489,117725,3764,3.1,120944,117524,3420,2.8,122491,119233,3258,2.7,123514,120410,3104,2.5,127153,124437,2716,2.1,131327,128594,2733,2.1,136375,132754,3621,2.7,137724,131729,5995,4.4,137453,131635,5818,4.2,141644,136334,5310,3.7,143875,138982,4893,3.4,145169,140275,4894,3.4,145098,140437,4661,3.2,144902,140880,4022,2.8,146628,142857,3771,2.6,150686,146973,3713,2.5,152972,149941,3031,2,155298,152444,2854,1.8,151080,144307,6773,4.5,118986,155.5962372,1,1,1
51015,VA,"Augusta County, VA",34604,33935,669,1.9,35284,34281,1003,2.8,35635,34336,1299,3.6,36066,34762,1304,3.6,35485,34286,1199,3.4,36343,35139,1204,3.3,36805,35754,1051,2.9,37195,36135,1060,2.8,37833,36355,1478,3.9,38600,36065,2535,6.6,37184,34464,2720,7.3,37375,35012,2363,6.3,36990,34890,2100,5.7,36905,35024,1881,5.1,36977,35275,1702,4.6,36791,35304,1487,4,36898,35570,1328,3.6,36907,35662,1245,3.4,36971,35981,990,2.7,37770,36884,886,2.3,37046,35344,1702,4.6,63621,83.19624329,3,2,1
51017,VA,"Bath County, VA",2738,2665,73,2.7,2724,2620,104,3.8,2813,2684,129,4.6,2885,2746,139,4.8,2811,2700,111,3.9,2934,2821,113,3.9,2892,2789,103,3.6,2932,2831,101,3.4,2795,2672,123,4.4,2702,2530,172,6.4,2513,2319,194,7.7,2572,2410,162,6.3,2582,2435,147,5.7,2578,2445,133,5.2,2602,2488,114,4.4,2546,2444,102,4,2499,2408,91,3.6,2574,2497,77,3,2526,2464,62,2.5,2489,2431,58,2.3,2290,2063,227,9.9,54385,71.11846161,8,7,0
51019,VA,"Bedford County, VA",34731,34053,678,2,34400,33234,1166,3.4,34862,33179,1683,4.8,35158,33612,1546,4.4,35494,34005,1489,4.2,36559,35181,1378,3.8,37631,36416,1215,3.2,37743,36527,1216,3.2,38554,37028,1526,4,37871,35236,2635,7,39107,36284,2823,7.2,38759,36258,2501,6.5,38267,36030,2237,5.8,38242,36114,2128,5.6,38576,36641,1935,5,38381,36703,1678,4.4,38012,36486,1526,4,38287,36820,1467,3.8,38448,37288,1160,3,38964,37897,1067,2.7,37737,35800,1937,5.1,66591,87.0800705,2,2,1
51021,VA,"Bland County, VA",2933,2781,152,5.2,3059,2882,177,5.8,3028,2861,167,5.5,3036,2876,160,5.3,2967,2820,147,5,3068,2936,132,4.3,3222,3091,131,4.1,3389,3251,138,4.1,3494,3315,179,5.1,3611,3338,273,7.6,2899,2645,254,8.8,2854,2644,210,7.4,2871,2673,198,6.9,2877,2687,190,6.6,2876,2706,170,5.9,2792,2635,157,5.6,2742,2601,141,5.1,2883,2765,118,4.1,2846,2757,89,3.1,2858,2782,76,2.7,2811,2653,158,5.6,49023,64.10665131,8,7,0
51023,VA,"Botetourt County, VA",16476,16185,291,1.8,16732,16276,456,2.7,17174,16523,651,3.8,16867,16232,635,3.8,16735,16131,604,3.6,17051,16494,557,3.3,17413,16926,487,2.8,17427,16930,497,2.9,17728,17103,625,3.5,17565,16437,1128,6.4,17722,16551,1171,6.6,17703,16667,1036,5.9,17702,16752,950,5.4,17634,16731,903,5.1,17749,16900,849,4.8,17459,16738,721,4.1,17375,16755,620,3.6,17357,16752,605,3.5,17365,16904,461,2.7,17685,17255,430,2.4,17140,16363,777,4.5,74178,97.0014801,2,2,1
51025,VA,"Brunswick County, VA",6851,6612,239,3.5,6882,6501,381,5.5,6856,6402,454,6.6,6958,6447,511,7.3,6780,6299,481,7.1,6785,6408,377,5.6,6838,6480,358,5.2,6888,6531,357,5.2,7050,6548,502,7.1,7234,6406,828,11.4,6968,6165,803,11.5,6806,6089,717,10.5,6717,6051,666,9.9,6656,6046,610,9.2,6485,5971,514,7.9,6355,5928,427,6.7,6216,5852,364,5.9,6150,5826,324,5.3,6024,5730,294,4.9,6073,5800,273,4.5,5951,5477,474,8,43835,57.32238388,6,4,0
51027,VA,"Buchanan County, VA",8735,8226,509,5.8,8912,8364,548,6.1,9023,8360,663,7.3,8895,8243,652,7.3,8371,7851,520,6.2,8434,7945,489,5.8,8427,7974,453,5.4,8675,8219,456,5.3,8948,8464,484,5.4,9280,8472,808,8.7,8339,7493,846,10.1,8458,7740,718,8.5,8569,7805,764,8.9,8159,7281,878,10.8,7788,6988,800,10.3,7298,6517,781,10.7,6860,6136,724,10.6,7023,6531,492,7,6956,6581,375,5.4,6833,6469,364,5.3,6450,5836,614,9.5,36881,48.22874069,9,10,0
51029,VA,"Buckingham County, VA",6145,5950,195,3.2,6223,6004,219,3.5,6251,6000,251,4,6459,6162,297,4.6,6702,6391,311,4.6,6804,6485,319,4.7,6834,6569,265,3.9,7005,6743,262,3.7,7264,6880,384,5.3,7407,6794,613,8.3,6583,5866,717,10.9,6583,5955,628,9.5,6460,5920,540,8.4,6406,5910,496,7.7,6322,5900,422,6.7,6317,5948,369,5.8,6273,5939,334,5.3,6348,6010,338,5.3,6339,6060,279,4.4,6561,6300,261,4,6317,5850,467,7.4,47202,61.72536087,3,2,1
51031,VA,"Campbell County, VA",26513,25904,609,2.3,26219,25077,1142,4.4,26500,24924,1576,5.9,26314,24931,1383,5.3,26135,24890,1245,4.8,26750,25606,1144,4.3,27157,26204,953,3.5,27279,26269,1010,3.7,27883,26688,1195,4.3,27258,25245,2013,7.4,27793,25601,2192,7.9,27560,25594,1966,7.1,27044,25331,1713,6.3,26942,25375,1567,5.8,26725,25317,1408,5.3,26328,25100,1228,4.7,25973,24840,1133,4.4,26185,25110,1075,4.1,26008,25141,867,3.3,26205,25424,781,3,25507,24001,1506,5.9,48984,64.05565643,2,2,1
51033,VA,"Caroline County, VA",11001,10763,238,2.2,11106,10761,345,3.1,11326,10821,505,4.5,11549,11030,519,4.5,12010,11488,522,4.3,12895,12365,530,4.1,13556,13056,500,3.7,13919,13359,560,4,14264,13528,736,5.2,14193,12977,1216,8.6,14363,12966,1397,9.7,14450,13157,1293,8.9,14477,13370,1107,7.6,14579,13573,1006,6.9,14819,13922,897,6.1,14790,14047,743,5,14875,14224,651,4.4,15096,14454,642,4.3,15213,14691,522,3.4,15288,14816,472,3.1,15004,13995,1009,6.7,64647,84.53792572,1,1,1
51035,VA,"Carroll County, VA",14818,14222,596,4,14882,13835,1047,7,14848,13829,1019,6.9,14939,14063,876,5.9,14551,13763,788,5.4,14441,13567,874,6.1,13842,13058,784,5.7,13941,13091,850,6.1,14072,13065,1007,7.2,14484,12884,1600,11,14032,12382,1650,11.8,13602,12267,1335,9.8,13467,12341,1126,8.4,13256,12185,1071,8.1,13229,12357,872,6.6,13100,12409,691,5.3,12977,12321,656,5.1,13577,12982,595,4.4,13348,12873,475,3.6,13361,12904,457,3.4,13153,12078,1075,8.2,45698,59.75860214,7,9,0
51036,VA,"Charles City County, VA",3616,3527,89,2.5,3710,3525,185,5,3740,3537,203,5.4,3748,3549,199,5.3,3766,3559,207,5.5,3769,3591,178,4.7,3838,3673,165,4.3,3814,3653,161,4.2,3885,3675,210,5.4,3852,3498,354,9.2,3908,3525,383,9.8,3930,3578,352,9,3847,3551,296,7.7,3788,3538,250,6.6,3730,3512,218,5.8,3731,3535,196,5.3,3724,3558,166,4.5,3701,3526,175,4.7,3659,3514,145,4,3689,3567,122,3.3,3610,3375,235,6.5,56465,73.83844757,1,1,1
51037,VA,"Charlotte County, VA",5519,5346,173,3.1,5497,5255,242,4.4,5568,5137,431,7.7,5672,5283,389,6.9,5548,5186,362,6.5,5457,4975,482,8.8,5270,4890,380,7.2,5281,4978,303,5.7,5438,5091,347,6.4,5575,5051,524,9.4,5368,4818,550,10.2,5391,4865,526,9.8,5354,4897,457,8.5,5312,4909,403,7.6,5317,4964,353,6.6,5271,4975,296,5.6,5259,5000,259,4.9,5347,5105,242,4.5,5232,5043,189,3.6,5291,5112,179,3.4,5084,4799,285,5.6,43001,56.23177338,8,7,0
51041,VA,"Chesterfield County, VA",142337,139808,2529,1.8,145397,141551,3846,2.6,147974,142724,5250,3.5,150437,144852,5585,3.7,154346,148759,5587,3.6,158953,153521,5432,3.4,164043,159100,4943,3,165729,161024,4705,2.8,169701,162997,6704,4,168067,156656,11411,6.8,168850,156230,12620,7.5,171269,159724,11545,6.7,172730,162399,10331,6,174719,165077,9642,5.5,178043,169093,8950,5,178675,171090,7585,4.2,180972,174105,6867,3.8,184565,177975,6590,3.6,186989,181588,5401,2.9,190548,185534,5014,2.6,186087,175116,10971,5.9,81641,106.7607346,1,1,1
51043,VA,"Clarke County, VA",6910,6801,109,1.6,7087,6925,162,2.3,7089,6866,223,3.1,7139,6905,234,3.3,7420,7190,230,3.1,7751,7535,216,2.8,8046,7832,214,2.7,8020,7787,233,2.9,8182,7880,302,3.7,8136,7612,524,6.4,7705,7178,527,6.8,7761,7318,443,5.7,7728,7331,397,5.1,7626,7273,353,4.6,7572,7246,326,4.3,7461,7168,293,3.9,7446,7184,262,3.5,7488,7234,254,3.4,7535,7320,215,2.9,7713,7531,182,2.4,7498,7157,341,4.5,85567,111.8947067,1,1,1
51045,VA,"Craig County, VA",2504,2444,60,2.4,2513,2438,75,3,2543,2436,107,4.2,2500,2392,108,4.3,2483,2377,106,4.3,2506,2401,105,4.2,2555,2460,95,3.7,2563,2460,103,4,2550,2439,111,4.4,2454,2269,185,7.5,2444,2245,199,8.1,2477,2291,186,7.5,2461,2292,169,6.9,2456,2287,169,6.9,2466,2312,154,6.2,2389,2259,130,5.4,2353,2243,110,4.7,2299,2200,99,4.3,2300,2219,81,3.5,2357,2286,71,3,2286,2170,116,5.1,53319,69.72447205,2,2,1
51047,VA,"Culpeper County, VA",16933,16611,322,1.9,17402,16938,464,2.7,17615,16923,692,3.9,18023,17256,767,4.3,18027,17333,694,3.8,19064,18386,678,3.6,20058,19353,705,3.5,20248,19460,788,3.9,20952,19867,1085,5.2,21407,19677,1730,8.1,23289,21580,1709,7.3,23359,21878,1481,6.3,23329,22029,1300,5.6,23387,22161,1226,5.2,23431,22281,1150,4.9,23196,22202,994,4.3,23481,22585,896,3.8,24024,23163,861,3.6,24392,23699,693,2.8,25164,24539,625,2.5,24511,23297,1214,5,79739,104.2735138,1,1,1
51049,VA,"Cumberland County, VA",4238,4144,94,2.2,4226,4105,121,2.9,4251,4089,162,3.8,4297,4114,183,4.3,4332,4145,187,4.3,4464,4276,188,4.2,4522,4353,169,3.7,4596,4437,159,3.5,4696,4455,241,5.1,4618,4274,344,7.4,4530,4139,391,8.6,4552,4206,346,7.6,4520,4204,316,7,4508,4215,293,6.5,4553,4279,274,6,4573,4341,232,5.1,4609,4400,209,4.5,4709,4515,194,4.1,4669,4519,150,3.2,4695,4559,136,2.9,4569,4289,280,6.1,52005,68.00617218,8,4,0
51051,VA,"Dickenson County, VA",5364,5054,310,5.8,5511,5116,395,7.2,5677,5216,461,8.1,5838,5319,519,8.9,5597,5218,379,6.8,5746,5348,398,6.9,5666,5353,313,5.5,5800,5473,327,5.6,6076,5701,375,6.2,6473,5901,572,8.8,5524,4931,593,10.7,5451,4913,538,9.9,5204,4660,544,10.5,5341,4758,583,10.9,5209,4688,521,10,4927,4436,491,10,4575,4128,447,9.8,4654,4342,312,6.7,4540,4310,230,5.1,4711,4487,224,4.8,4746,4368,378,8,37161,48.59489059,9,8,0
51053,VA,"Dinwiddie County, VA",12039,11789,250,2.1,12016,11645,371,3.1,12116,11613,503,4.2,12171,11650,521,4.3,12344,11824,520,4.2,12631,12069,562,4.4,12764,12325,439,3.4,12853,12375,478,3.7,13183,12537,646,4.9,13121,12044,1077,8.2,13591,12361,1230,9.1,13622,12538,1084,8,13612,12600,1012,7.4,13538,12565,973,7.2,13505,12650,855,6.3,13362,12648,714,5.3,13461,12815,646,4.8,13491,12892,599,4.4,13611,13141,470,3.5,13724,13292,432,3.1,13439,12578,861,6.4,58474,76.46559143,1,1,1
51057,VA,"Essex County, VA",5152,5015,137,2.7,5274,5099,175,3.3,5354,5108,246,4.6,5344,5040,304,5.7,5370,5120,250,4.7,5405,5133,272,5,5434,5202,232,4.3,5497,5279,218,4,5649,5333,316,5.6,5848,5366,482,8.2,5727,5194,533,9.3,5690,5219,471,8.3,5733,5320,413,7.2,5686,5316,370,6.5,5700,5344,356,6.2,5531,5238,293,5.3,5529,5267,262,4.7,5617,5349,268,4.8,5530,5322,208,3.8,5539,5350,189,3.4,5488,5106,382,7,53538,70.01085663,6,4,0
51059,VA,"Fairfax County, VA",550845,541926,8919,1.6,557687,543243,14444,2.6,554614,535121,19493,3.5,550193,532318,17875,3.2,556712,540103,16609,3,569143,553380,15763,2.8,576788,562925,13863,2.4,581325,567649,13676,2.4,591663,573490,18173,3.1,589897,561229,28668,4.9,611055,579209,31846,5.2,619259,589888,29371,4.7,623114,595562,27552,4.4,624643,597713,26930,4.3,622116,596624,25492,4.1,616185,594499,21686,3.5,617693,598093,19600,3.2,626254,607365,18889,3,629934,614669,15265,2.4,639038,624958,14080,2.2,628397,591882,36515,5.8,127898,167.2503357,1,1,1
51061,VA,"Fauquier County, VA",30225,29761,464,1.5,31164,30480,684,2.2,31927,30904,1023,3.2,32522,31455,1067,3.3,33773,32747,1026,3,35476,34454,1022,2.9,36513,35546,967,2.6,36937,35937,1000,2.7,37765,36403,1362,3.6,37560,35459,2101,5.6,35805,33536,2269,6.3,36073,34092,1981,5.5,35975,34162,1813,5,35928,34198,1730,4.8,36049,34427,1622,4.5,35873,34477,1396,3.9,35977,34745,1232,3.4,36107,34934,1173,3.2,36857,35907,950,2.6,37846,36962,884,2.3,36812,35091,1721,4.7,103827,135.7730408,1,1,1
51063,VA,"Floyd County, VA",6976,6720,256,3.7,6877,6575,302,4.4,6788,6479,309,4.6,7305,6995,310,4.2,6920,6613,307,4.4,7112,6828,284,4,6996,6748,248,3.5,7114,6846,268,3.8,7156,6816,340,4.8,7370,6795,575,7.8,8143,7563,580,7.1,8321,7796,525,6.3,8366,7901,465,5.6,8389,7946,443,5.3,8332,7952,380,4.6,8326,7999,327,3.9,8201,7873,328,4,8118,7823,295,3.6,8147,7928,219,2.7,8293,8089,204,2.5,8054,7645,409,5.1,52277,68.36186218,3,2,1
51065,VA,"Fluvanna County, VA",10228,10028,200,2,10669,10398,271,2.5,11269,10893,376,3.3,11719,11295,424,3.6,12096,11689,407,3.4,12819,12396,423,3.3,13370,13026,344,2.6,13799,13447,352,2.6,14138,13634,504,3.6,14050,13227,823,5.9,13093,12246,847,6.5,13245,12477,768,5.8,13160,12483,677,5.1,13038,12431,607,4.7,13215,12648,567,4.3,13214,12724,490,3.7,13201,12764,437,3.3,13479,13072,407,3,13733,13393,340,2.5,14354,14038,316,2.2,13723,13001,722,5.3,75089,98.19277954,3,2,1
51067,VA,"Franklin County, VA",24381,23656,725,3,25014,23981,1033,4.1,25600,24216,1384,5.4,24969,23798,1171,4.7,24810,23753,1057,4.3,25400,24403,997,3.9,26000,25104,896,3.4,26410,25460,950,3.6,27080,25688,1392,5.1,26934,24679,2255,8.4,27664,25204,2460,8.9,27639,25573,2066,7.5,27384,25618,1766,6.4,27216,25648,1568,5.8,27256,25824,1432,5.3,26550,25328,1222,4.6,26402,25288,1114,4.2,26443,25420,1023,3.9,26302,25503,799,3,26617,25868,749,2.8,25985,24563,1422,5.5,61878,80.91694641,2,2,1
51069,VA,"Frederick County, VA",32928,32262,666,2,33705,32741,964,2.9,34686,33437,1249,3.6,36197,34812,1385,3.8,37108,35883,1225,3.3,38355,37188,1167,3,40526,39363,1163,2.9,41145,39829,1316,3.2,41414,39544,1870,4.5,41089,37925,3164,7.7,42027,38812,3215,7.6,43128,40343,2785,6.5,43416,40959,2457,5.7,44153,41871,2282,5.2,44636,42578,2058,4.6,44796,43043,1753,3.9,45404,43842,1562,3.4,46614,45142,1472,3.2,47578,46353,1225,2.6,48919,47782,1137,2.3,48636,46376,2260,4.6,83672,109.4166412,3,2,1
